personality_type,social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,listening_skill,empathy,creativity,organization,leadership,risk_taking,public_speaking_comfort,curiosity,routine_preference,excitement_seeking,friendliness,emotional_stability,planning,spontaneity,adventurousness,reading_habit,sports_interest,online_social_usage,travel_desire,gadget_usage,work_style_collaborative,decision_speed,stress_handling
Extrovert,7.92559323326183,1.376107948369421,7.6587698973269775,3.7793238098484547,7.82863565858526,9.58731518969753,4.929669995519858,6.758739942018476,6.068757686638847,4.877720080008602,7.634471148482881,7.085392320024852,10.0,6.741034536409061,2.3992678085147032,7.565938578778768,6.543324613563552,6.120476692423231,7.125094873725468,5.434012866956968,6.094647866554562,2.5356923378379577,7.23548418264461,6.912439348551743,5.396282914103354,8.638449594907646,7.611969360426172,9.14004301402877,6.660511556375957
Introvert,2.752955928813112,7.689302212995435,1.769106498893473,8.020035358280165,4.332714888450311,1.5320098607922683,8.475348368020208,5.83730924222578,7.069482894777309,3.694494522047756,2.7057436356641476,0.9435727691738025,3.02172022267703,4.112057628563608,8.068861217395783,4.895544248101173,2.9978461066865436,7.152434663285983,6.0116082279838885,1.0137019479845435,2.565585938670356,5.677706681267415,3.4014409013940026,4.62791114731476,5.289087466804865,4.861053226104122,6.236019154205958,7.979362922107171,4.6056435271645615
Extrovert,6.339200303211502,5.024039683928728,5.985795758802407,6.018869525447632,8.335403158891717,10.0,6.78537890473687,4.38574511187314,4.29936296050448,6.675767951739021,7.534358021721453,6.821431974408385,6.003053885396058,5.288748709568669,2.510955144222175,9.045220782133619,9.556971385565282,6.157305910074547,3.72600735628485,5.454921335594351,5.673997394028493,2.7040912784865796,7.136767995064657,8.140700489557872,7.643239105761757,7.484417279461208,6.153999676836394,5.763497479971598,3.473214100981113
Ambivert,4.268069806419744,4.142693234739846,5.771585595731952,7.2847659851270645,6.709405119640496,5.571388949375408,9.158719915027506,6.611967332996376,3.7003424763155253,7.511588538598612,5.676391090627675,3.8225880216790875,6.461371588553334,4.582556146011147,5.333818908724755,6.571079040538593,9.65887145157312,6.243758437304508,4.458374981451332,4.022414374022111,6.987302713139639,7.252710170805352,5.811887303715862,7.856617850059202,4.085105367376662,4.802586297216565,4.624208182578992,6.447366068021436,8.118190976061163
Ambivert,8.36565344820012,4.856680210339459,4.684841893483608,4.518201755085288,5.490928800633565,5.649388376654699,7.463056671940531,6.025220330287217,6.638278414433876,5.4138802419145255,6.680070122566781,2.1035934192807098,1.8468582161911353,8.287600884297124,5.699957333436819,7.402729234797938,6.580118665480752,5.900264789833021,6.4364550771871105,6.6112873423956655,4.560667330268026,4.770007524177962,7.166558455562215,6.326594835683176,4.592501018698036,8.060826621617109,8.400755979244805,7.524565446864091,5.690005116758906
Extrovert,6.516493342570981,1.704733651286126,9.825939815060332,5.557785658644679,8.73121544865028,8.042302049077538,6.819267364425799,5.236884522397515,7.151068949312421,3.167959371065623,5.6480134673341205,7.883917459523635,8.024514863773783,7.628559030612013,2.4964135187436787,9.154500488174785,8.29786532904383,6.6198936827500185,5.1996950566552425,7.033468016098173,7.278020487212919,5.762480240031444,8.52892536163548,7.348112475134541,7.073145484895823,5.024125588125089,8.586921876003798,8.902777512337506,6.200357578452717
Introvert,1.4875983632004823,9.434591493088504,3.9498642844464382,4.105763064498784,5.546648952861327,1.1869177559360833,7.666995766339705,10.0,4.157319514712416,6.125554225774955,3.310185511184951,3.970398794222314,3.1151997710178225,5.056433899493206,8.142956082079433,3.316058474867596,5.006845603958924,7.721094911794135,5.701544670460176,2.37988133267991,5.392738515063929,6.565068774873275,4.372634200222857,6.286608339693354,5.567409799924416,3.9208301457235972,4.785978027210944,1.7093885407073421,4.997496224864085
Ambivert,4.446669270886631,5.931781095174499,5.348544676904021,6.624777590063012,4.255024248267064,6.003818442445402,10.0,7.271665023871461,5.139690777906032,7.1960985956813985,8.648241741527197,2.145013184958808,5.263651048361196,7.576248437580826,4.62690976034938,4.61837670207643,7.3625499558975935,6.296639349935358,4.999551550706825,5.6708925729640125,9.062188079117826,4.953904485369654,1.8190645907764984,5.783623619563004,3.7296374194942636,5.532154145504023,5.3102918420338305,5.1896545363130855,6.211961918876316
Extrovert,6.202728870558091,4.388820366540723,8.940905949626332,2.967899946188931,6.506316284591636,7.6082142165856395,9.06327513091863,3.8311396691318067,5.499980755195802,4.796743832532091,6.646718731722412,5.661440021228478,8.93689981445663,7.191248103201622,4.930384338792753,6.882443865260273,8.060765705206798,6.955118353024057,6.555549706007,7.53189469029153,7.042157616612478,3.6921497690629352,7.5271345217245935,6.617193761364792,4.374926313296032,7.3708301090196775,8.596602430673137,8.302274133809139,5.251694460764741
Extrovert,8.022959862268266,5.3475283223329875,10.0,1.8938133541842697,9.058713885126421,7.308767453602125,7.271720976868058,7.711913635822763,6.019604628089013,2.2760855924034136,7.358361258757534,6.521177202665352,8.72261666234963,6.358221893840947,3.3543886791360142,7.916531731736458,8.959899292743245,3.4009536342293747,6.48666240412966,7.075774072539645,5.7634295058000165,4.588414674114523,7.829750013036047,8.018197324119386,7.386045735657307,8.134704854403093,6.341355414016046,6.146229567622734,6.466229073540859
Introvert,4.633365768997859,5.731847331534091,1.2601358665649753,6.230638156849275,5.1844533725340325,1.4292093696599117,5.0773566993035875,7.608001923770505,5.909088283745415,8.051110464344777,5.541606829044569,5.02201946747989,3.246270246071624,6.015706330305701,7.592489207933192,3.354473059959905,5.452691216634838,7.965628303278607,3.4032946307986434,2.1765518766913257,3.737483621077008,6.570589271268573,5.33513036572937,7.617952064370474,5.820126666031322,4.385363455180748,5.597021928263911,5.822882657131437,7.462744185177816
Ambivert,4.58426151059195,4.361272941460703,4.54736676390756,8.197622659398384,5.510558099572149,4.815787801899509,9.922196757970664,7.958592660194338,3.8978374508601474,3.3357107408706916,4.014426772897272,7.064216343651929,4.753994305786593,6.194740655023693,2.4377581850066985,4.49636017684853,6.263205542313522,6.170309419564402,6.530662580681081,1.295490892476126,4.924437298373042,6.9756022043326045,5.648477314926689,8.914332448154068,7.320143719807907,6.680899789713047,6.218850918395093,7.445107159608741,5.291666884338243
Introvert,0.9400135803587677,7.349717124810672,5.912481554799912,8.677625524356134,4.904761817856045,3.3754283862805874,6.1351314760507485,6.3632455253011955,6.17439906387954,6.598796918350075,3.453874255225992,2.003399731525553,4.737422247429787,6.0114104559148425,9.79902060511709,2.435123243476486,4.327340488985458,4.482088941228841,3.9179660774953753,4.205294282891809,4.231924199669404,8.371416868704143,1.4213795591739755,4.6558822026867785,2.5964623460636016,2.8850735198847497,4.080511402190199,2.0694706419304323,5.274109658181613
Introvert,3.4377919695219807,8.103257539435921,1.8683531453801085,8.566585152507038,3.425634854190942,0.9093793506662333,9.715213393749966,7.836067876402021,5.130146631931028,6.569150840334439,5.140127988365319,4.129374139899957,1.0860228260671652,4.320526108866593,7.492505579685748,1.9768357886477286,6.948110397208321,5.0567709545434765,5.879364268703195,4.197631572076793,3.8107940233961117,8.693875131815929,2.924515355080992,5.619074428041104,3.903697732636383,5.580973807560836,4.239401103392339,5.365250741493389,7.074192702222189
Extrovert,7.91633849348028,3.758846411698589,8.993491234119654,5.454806693563734,7.968762439404017,6.458291092134122,4.769199058623801,6.721941678216353,7.687644857542901,4.0546007984458745,6.110675437183824,6.306950495068887,8.133845706396762,7.765815718416536,2.5361145661122135,5.660627042436102,7.686223442519621,5.648544611184416,6.583116183487225,7.240217064035188,7.391057905161587,3.6909566869607593,5.0181548535206275,7.027466753667314,8.473257185988231,6.436484394897121,8.809256162076418,6.089016073647298,8.034129136113282
Introvert,4.504086825122437,7.2628195586739945,4.780565174625266,7.648214086331242,3.96747973830647,2.4202915144904074,8.589639464758015,6.457013216035511,7.709492494327995,5.480685439612325,5.784894394948484,1.0221705632343054,0.8360428739384878,6.3315178331609685,6.5059688167142955,3.1980573929021907,6.359750777485488,7.225821875916511,8.086078968705488,3.9994216694675293,4.576806231644538,7.781663066678334,5.664640651353607,4.553731005811549,4.401577876513279,4.0807388922035965,5.637832137866175,5.162458313575488,6.55144955491044
Extrovert,7.318237551046594,1.962087707067746,7.976340026174759,6.0667891317737705,8.179173447158687,7.916853216657544,4.838263640374138,5.412798923469316,3.811662561607034,5.682162933760267,7.326886960723661,9.9350461291592,8.454765136829337,9.149435250476678,1.5077692640020706,9.093840338812766,7.439339938529364,5.386143215378422,3.6776491209721605,5.453716254296292,6.791131407700708,2.091967015792873,8.333659469267593,8.208238140126552,9.304523611422606,8.224376574976343,10.0,6.331114486792552,6.281891461078268
Introvert,2.609764830559987,9.434989148332727,4.034175817417787,7.666798421576616,6.083204195848139,1.9735840129543323,7.701676283873545,7.345674977210748,8.067400281437617,8.520536361010334,6.993080945741957,1.0126962343831074,3.2018809146993568,10.0,6.446962796334624,2.833086949535404,5.175767642518888,2.7338503384710826,7.696384803259754,6.809244682836637,1.7729933682460008,6.448352362493824,4.342051458522673,1.898658918008885,5.711367201092244,1.2992554656617594,6.8122537322488315,3.5504815374904894,5.361302605269169
Extrovert,7.775704453185097,3.8191462804874363,7.55910862315497,0.0,10.0,9.452394413741843,5.957180696293816,7.807485170001689,6.809022177660191,5.046377884608584,9.605898658688249,7.94032617768464,10.0,8.367045779482282,7.0808931895492995,7.350624554584985,8.330883399254757,6.082494868278701,3.896680908096999,5.2018705954734,7.610779088017093,4.984709967170328,5.927476434420997,7.651378288212756,5.574635727325262,8.716935088330745,8.994806578202628,7.261064967708987,5.259610592509064
Introvert,3.133506165830223,8.473822672023855,5.724997151290183,10.0,1.9489615931838338,1.426491607862014,6.797413969009679,6.66333049499783,8.049596362772997,7.461611311728677,4.4674794032742415,3.3992627121936176,1.260286987693119,6.458861808260088,7.046329498611125,2.334514029247183,5.690375276019736,5.672806699302766,5.178702056466587,2.493584851421957,6.4947890840635605,9.211519624747847,3.1748346732073807,5.266625571963775,1.7758573077335726,2.368402227479745,3.258902408432027,5.0798096075528685,6.269981073480599
Introvert,2.411157483963615,4.781361554828214,2.337184068785398,3.5759180808649136,3.149468095277924,2.803024196902771,7.948644497379278,10.0,3.7638340660062526,7.415759538020962,2.87025194614732,0.5290492523982229,1.8349516449545165,6.760304540848773,6.94206320711485,3.6640108417637456,6.4446593525633,7.830315337711386,6.453543299546075,2.7814692153367826,1.8310922726810321,7.958062778964289,5.184779415091622,5.496624136663533,4.716857430450103,6.423994214071236,6.214969028789227,2.059507892058124,5.160104897332612
Introvert,2.1680338379309867,9.810014747703583,1.5681137010361057,7.6000347800949895,2.9587892745666036,4.246150036586785,7.463228035727724,7.862000043546756,5.75423033250079,9.128021903675236,3.879292685219949,1.5643280088461582,0.1861638475299663,3.49157733680614,9.279269385120395,1.4049278595447352,6.406000803760225,6.215909911263639,7.40357055699291,3.1883591021908044,1.4015253464204966,9.043172964644677,2.1675117264939923,5.905953420831244,7.272494366778278,4.282517081126189,6.524374050469596,2.4322304134573116,6.701805049318816
Ambivert,2.724433472677238,5.775953711478982,6.833076182146611,7.129347224679725,8.06817811969348,5.214987715752331,7.1201432402557145,9.07055418591349,7.1132029409557065,6.915074496955838,7.274577744794814,6.072468542070595,4.84731638808141,5.96118701929776,4.519750232400357,8.395112552099356,8.033301536008612,4.318067368903211,6.270140603598288,5.348515808995335,4.782382087297375,7.718786034485696,5.993009628749728,7.9488444084754075,5.113542399016854,6.980481388115839,6.961337659802777,6.567141156605134,6.487739960191919
Ambivert,4.651919186319825,5.2570312240658,6.5649331616207665,2.4745646004729682,7.7845955448075,5.117347640084609,3.895933414696467,6.061226414118758,6.73913675095424,5.748123293441267,6.651121263630674,4.970590257389268,6.208180312851296,4.980686231671773,2.733205631839219,5.01757207020931,9.663262900261492,6.301523102960717,4.354926399662492,4.989629952748766,6.3850639494406884,8.16342802696149,5.883992845436557,6.967227810436221,8.400539314058737,4.8189102011189275,5.943943201835337,4.797764942887589,6.174380416514351
Introvert,4.0728349021226276,6.771001037487251,3.2235847218685563,7.781821550268314,5.336401597905931,0.08868906639219887,7.9316812488884745,6.220148858816739,5.920972179530481,4.669557094146594,3.6226434460933215,3.513656945367715,3.258849310284467,5.847796778590268,5.231186169016452,1.2869835787088149,3.3337111699517914,7.978447736069922,6.3510615946252855,5.794244923373995,4.765698704453964,9.75988655424299,1.6685916949606305,3.006231607761296,3.2373171985630185,4.867237444285116,3.9878921514267756,6.450019105956247,6.436732710229914
Ambivert,6.775368279053328,4.550628420916476,5.549574140823151,5.755998181482254,5.4093273359074665,6.79568659017454,6.101834263982529,6.3488001412561434,6.795364238910996,3.713252110921137,6.654400395406313,4.4349324601568805,5.112445858951094,4.891524704459547,4.4496340209681655,6.629386556129468,4.066646915267777,5.192079726313512,2.8812462706887536,4.371820001468458,4.316432017863801,4.462604079642125,6.7333970404427,9.094249072207749,3.653172693900867,8.565703501080998,8.518209204676694,6.772067229632177,6.649705687790352
Extrovert,7.2933304646130495,1.66362886566308,7.256006063524805,5.376391550948857,8.318964558615106,7.0228227382457185,4.71182085686444,7.211936782072344,7.157809800840534,5.212121854182958,7.6771109629852905,9.782420054056626,9.725516211542347,5.560988337262124,2.063017994524997,7.488948595082362,7.288931136132832,4.866555759891235,5.36844552000438,5.651419553297625,9.339618673236206,4.049704116848482,6.960221201241079,6.5737945473288075,7.350729032352932,8.491077593120865,7.782355205126339,6.121797099464635,9.512306478069783
Ambivert,7.449228997272643,2.503637687711736,4.397975646381562,6.724448160462499,3.617578205638429,5.8423969966363565,7.676555351860834,5.711031368036126,6.263793645284287,5.301106120382747,7.557555316549627,3.82261978372848,7.36549008227071,6.513651670968092,7.476583607822688,5.194546543717927,8.900304992080885,5.348553163611069,4.443784606863255,2.732658606737581,6.5642575386553474,9.158540175978747,3.7517287535444095,5.974643773557638,3.1089394526812697,4.142884403264273,3.9571468706997353,4.834566110631203,6.013103880094776
Extrovert,7.956943892449468,1.7737172986337177,7.091407000003334,1.9896737440387624,9.095743172616299,9.71096913634375,5.39948627724219,4.2350797558290285,7.017959214285229,7.003078510549429,8.426843019130796,4.107731998493663,5.404885548379117,7.955673808256645,4.611465183409994,7.191167130208294,6.958032009713403,4.850137285023354,5.076401485662753,7.30478618444087,5.085851044556334,4.810348062833989,6.041928971875695,10.0,6.8640113175824995,6.856589382352095,7.998078018602274,7.070688962047519,4.253957494886684
